"";"id";"kultur2";"NAME_HAUPT";"NAME_UNTER";"NAME_3";"DGM";"EL.closedH";"EL.diverge";"EL.heightA";"EL.heigh_1";"EL.exposit";"EL.reliefU";"EL.relie_1";"EL.relie_2";"EL.terrain";"EL.soilMoi";"EL.slope";"Gefährdun";"Gefährd_1";"Gefährd_2";"Bodenabtra";"EL.Elevati";"X";"Y"
"5584";18235;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Teltow-Fläming";48,95;NA;-2,23222;0,53128;0,42601;144,93123;2;2;2;0,91615;14,04161;0,5939;NA;NA;NA;NA;NA;364928,63;5776631,89
"5585";18236;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";51,57;NA;-14,01276;3,91003;2,50998;165,23985;6;21;NA;0,88644;13,96352;0,36529;NA;NA;NA;NA;NA;366428,63;5776631,89
"5586";18237;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";47,09;NA;-1,37594;0,51939;0,51595;166,0341;2;2;2;0,96299;18,0945;0,47123;4;0;0;0,49216;NA;367928,63;5776631,89
"5587";18238;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";61,64;NA;10,76277;17,13239;3,28857;260,22916;1;23;NA;0,67654;5,59194;5,71085;NA;NA;NA;NA;NA;369428,63;5776631,89
"5588";18239;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";49,74;NA;-0,48636;5,68129;0,0195;153,10086;6;22;NA;0,85541;10,87712;1,37179;NA;NA;NA;NA;NA;370928,63;5776631,89
"5589";18240;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";45,59;NA;6,97837;1,53699;1,52584;138,34644;2;2;2;0,92616;14,65375;0,25267;5;0;0;0,31969;NA;372428,63;5776631,89
"5590";18241;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Luckenwalder Heide";"Teltow-Fläming";44,08;NA;-32,11606;0,29099;0,22321;341,18839;2;2;2;0,95279;16,29003;0,15293;NA;NA;NA;NA;NA;373928,63;5776631,89
"5591";16394;"GG alle 1500m";"FLÄMING";"Zentraler Fläming";"Potsdam-Mittelmark";59,36;NA;-6,42778;4,68909;3,35407;79,12508;6;3;3;0,85409;11,83687;1,0528;NA;NA;NA;NA;NA;325928,63;5793131,89
"5592";16229;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";51,31;NA;2,70819;0,00503;0,00494;311,02811;2;2;2;0,94351;16,35564;0,35729;NA;NA;NA;NA;NA;325928,63;5794631,89
"5593";16395;"GG alle 1500m";"FLÄMING";"Zentraler Fläming";"Potsdam-Mittelmark";59,51;NA;-18,76061;9,0041;NA;255,59085;6;3;3;0,84955;11,7746;0,99721;NA;NA;NA;NA;NA;327428,63;5793131,89
"5594";16230;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";63,51;NA;1,012;17,2752;9,15724;305,53458;1;23;NA;0,75402;9,12233;1,52543;4;1;1;1,53315;NA;327428,63;5794631,89
"5595";16396;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";89,65;NA;-2,32539;46,75453;26,30246;309,91669;1;23;NA;0,58264;7,06304;1,06411;NA;NA;NA;NA;NA;328928,63;5793131,89
"5596";16231;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,08;NA;3,30277;0,06157;0,03113;16,29601;2;2;2;0,95361;16,22447;0,2079;4;0;1;0,70038;NA;328928,63;5794631,89
"5597";16397;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";41,9;NA;-0,29216;3,24376;1,6001;35,31599;6;22;NA;0,87952;10,87616;1,61474;NA;NA;NA;NA;NA;330428,63;5793131,89
"5598";16232;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";35,12;NA;-21,74964;0,28367;0,31985;325,72641;2;2;2;0,9599;18,95752;0,22016;2;0;1;0,51037;NA;330428,63;5794631,89
"5599";16392;"GG alle 1500m";"FLÄMING";"Zentraler Fläming";"Potsdam-Mittelmark";55,1;NA;-12,73675;0,5523;0,16648;300,24948;2;2;2;0,94712;16,03321;0,19465;4;0;1;0,55404;NA;322928,63;5793131,89
"5600";15899;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";38,06;NA;2,10021;0,78245;0,52652;13,44701;2;2;2;0,95949;18,65134;0,51419;NA;NA;NA;NA;NA;325928,63;5797631,89
"5601";15900;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,32;NA;23,13023;0,64499;0,60474;192,96799;2;2;2;0,94321;15,68843;0,55519;NA;NA;NA;NA;NA;327428,63;5797631,89
"5602";15734;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Brandenburg an der Havel Städte";36,19;NA;1,34115;1,21091;0,93883;7,54634;2;2;2;0,95452;18,82387;0,87702;2;1;1;1,12877;NA;325928,63;5799131,89
"5603";15735;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Brandenburg an der Havel Städte";35,37;NA;0,15425;0,4056;0,22901;232,61568;2;2;2;0,95573;18,91782;0,1477;NA;NA;NA;NA;NA;327428,63;5799131,89
"5604";15569;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Brandenburg an der Havel Städte";36,94;NA;24,44919;2,74511;0,38664;80,69877;6;21;NA;0,90899;16,62013;0,56513;NA;NA;NA;NA;NA;325928,63;5800631,89
"5605";15570;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Brandenburg an der Havel Städte";33,88;NA;1,56384;0,33525;0,31489;142,86395;2;2;2;0,97484;19,90025;0,25458;0;1;2;2,65019;NA;327428,63;5800631,89
"5606";15568;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";39,15;NA;-6,09623;3,3369;0,11033;270,04974;6;21;NA;0,89152;14,9307;2,12877;NA;NA;NA;NA;NA;324428,63;5800631,89
"5607";15894;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";40,33;NA;14,77979;1,0662;0,3129;247,26068;6;20;1;0,94424;15,8009;1,30055;NA;NA;NA;NA;NA;318428,63;5797631,89
"5608";15895;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";39,27;NA;4,33699;0,50325;0,53355;190,5146;2;2;2;0,97045;19,75484;0,79026;4;NA;1;1,74042;NA;319928,63;5797631,89
"5609";15729;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,56;NA;2,38742;0,06446;0,0587;313,20917;2;2;2;0,9592;16,49583;0,28683;5;2;3;6,04812;NA;318428,63;5799131,89
"5610";15730;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,26;NA;9,06129;0,19321;0,09119;110,83261;2;2;2;0,95819;18,13993;0,41963;5;3;4;8,90204;NA;319928,63;5799131,89
"5611";15564;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";54,85;NA;4,45336;11,96693;2,05418;325,28729;6;21;NA;0,85515;12,11758;0,54118;5;0;1;0,56448;NA;318428,63;5800631,89
"5612";15565;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";52,3;NA;-12,85473;7,9727;NA;146,00594;6;3;3;0,87926;12,56179;1,32981;3;4;2;4,53898;NA;319928,63;5800631,89
"5613";15892;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";38,3;NA;4,87464;0,17457;0,0654;314,26245;2;2;2;0,95285;16,72749;0,20078;5;0;1;0,80219;NA;315428,63;5797631,89
"5614";15893;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";40,85;NA;1,45085;1,63278;0,63074;38,66922;6;20;1;0,93074;15,1551;0,18159;NA;NA;NA;NA;NA;316928,63;5797631,89
"5615";15727;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37;NA;-5,90137;0,05155;0,07286;283,58084;2;2;2;0,97449;18,88552;0,05119;5;1;2;4,08417;NA;315428,63;5799131,89
"5616";15728;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,49;NA;-14,97247;0,07229;0,0291;34,22161;2;2;2;0,96715;17,85825;0,06956;5;1;2;3,96363;NA;316928,63;5799131,89
"5617";15563;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";54,86;NA;1,9646;12,30161;4,27969;176,62979;6;22;NA;0,81822;10,66037;1,88219;3;4;5;19,63832;NA;316928,63;5800631,89
"5618";15896;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";38,31;NA;16,16746;0,31211;0,30883;292,51254;2;2;2;0,96707;18,16092;0,28978;5;0;0;0,42818;NA;321428,63;5797631,89
"5619";15897;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";38,78;NA;-6,41705;0,9678;0,81463;346,70947;2;2;2;0,93624;16,11018;0,69611;NA;NA;NA;NA;NA;322928,63;5797631,89
"5620";15731;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";37,07;NA;1,91678;0,32894;0,32205;338,39963;2;2;2;0,96756;19,22013;0,75402;5;0;1;0,66219;NA;321428,63;5799131,89
"5621";15732;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";36,6;NA;11,05029;0,16543;0,16414;207,41304;2;2;2;0,97609;19,26575;0,29807;5;1;1;1,12765;NA;322928,63;5799131,89
"5622";15566;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";52,56;NA;-0,03721;1,00304;0,9515;26,84536;6;21;NA;0,92488;13,51327;0,78326;2;2;2;4,33406;NA;321428,63;5800631,89
"5623";15567;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";39,29;NA;-9,31553;0,01553;0,01551;348,06894;2;2;2;0,95877;16,56602;0,67463;NA;NA;NA;NA;NA;322928,63;5800631,89
"5624";15401;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Karower PLatte";"Potsdam-Mittelmark";51,79;NA;-6,26653;0,75421;0,12225;3,88773;6;21;NA;0,94101;14,823;0,65716;NA;NA;NA;NA;NA;321428,63;5802131,89
"5625";16391;"GG alle 1500m";"FLÄMING";"Zentraler Fläming";"Potsdam-Mittelmark";67;NA;10,75994;12,24522;7,51167;95,88087;6;22;NA;0,82162;9,71313;0,71525;NA;NA;NA;NA;NA;321428,63;5793131,89
"5626";16388;"GG alle 1500m";"FLÄMING";"Burg-Ziesarer Vorfläming";"Potsdam-Mittelmark";55,19;NA;-8,55379;2,87474;1,94112;64,48325;6;21;NA;0,92123;17,08489;0,24518;5;0;0;0,45232;NA;316928,63;5793131,89
"5627";16389;"GG alle 1500m";"FLÄMING";"Burg-Ziesarer Vorfläming";"Potsdam-Mittelmark";54,08;NA;-3,13242;0,2155;0,23085;264,09985;2;2;2;0,93905;15,03932;0,79269;2;1;2;3,32251;NA;318428,63;5793131,89
"5628";16222;"GG alle 1500m";"FLÄMING";"Burg-Ziesarer Vorfläming";"Potsdam-Mittelmark";53,22;NA;5,14919;4,61112;0,38521;359,96625;6;21;NA;0,90915;14,18322;0,23711;3;0;1;0,95829;NA;315428,63;5794631,89
"5629";16223;"GG alle 1500m";"FLÄMING";"Burg-Ziesarer Vorfläming";"Potsdam-Mittelmark";50,85;NA;5,96827;3,26294;0,49854;58,74559;6;21;NA;0,91013;13,69132;0,47176;NA;NA;NA;NA;NA;316928,63;5794631,89
"5630";16224;"GG alle 1500m";"FLÄMING";"Burg-Ziesarer Vorfläming";"Potsdam-Mittelmark";52,18;NA;13,34155;3,61148;2,98396;50,56615;6;21;NA;0,89591;15,31801;0,48026;NA;NA;NA;NA;NA;318428,63;5794631,89
"5631";16057;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";39,93;NA;-7,16838;NA;NA;273,2319;2;2;2;0,96847;17,81468;0,14001;5;0;1;0,56846;NA;315428,63;5796131,89
"5632";16058;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Baruther Tal (mit Fiener Bruch)";"Potsdam-Mittelmark";43,08;NA;-3,20863;0,75645;0,23331;283,48846;2;2;2;0,93318;14,37503;0,60277;NA;NA;NA;NA;NA;316928,63;5796131,89
"5633";15596;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";51,25;NA;0,51402;3,71516;3,6355;145,15935;6;22;NA;0,81213;10,84942;1,61471;NA;NA;NA;NA;NA;366428,63;5800631,89
"5634";15597;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";92,42;NA;2,6048;52,68424;43,15122;163,59346;1;23;NA;0,50902;5,25234;2,59005;NA;NA;NA;NA;NA;367928,63;5800631,89
"5635";15598;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";32,1;NA;-3,13153;0,23662;0,23444;93,01947;2;2;2;0,96426;17,39473;3,75656;NA;NA;2;2,5571;NA;369428,63;5800631,89
"5636";15599;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";34,66;NA;-21,10492;2,65843;1,03826;61,72439;6;21;NA;0,90914;16,76077;0,13277;NA;NA;NA;NA;NA;370928,63;5800631,89
"5637";15600;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";33,4;NA;-8,80216;1,45004;1,22972;288,60123;2;2;2;0,94966;20,27957;0,41939;NA;NA;NA;NA;NA;372428,63;5800631,89
"5638";15601;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";34,91;NA;0,67509;0,29535;0,2965;346,99017;2;2;2;0,91742;15,37399;1,15895;3;0;1;0,65983;NA;373928,63;5800631,89
"5639";15602;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";36,37;NA;-13,59115;NA;NA;274,5087;2;2;2;0,95605;16,56831;0,11925;3;0;1;0,55272;NA;375428,63;5800631,89
"5640";15761;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";50,8;NA;-10,52701;7,1451;3,53946;61,02927;6;3;3;0,86157;11,74193;0,83625;NA;NA;NA;NA;NA;366428,63;5799131,89
"5641";15762;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";45,42;NA;2,19123;5,45044;4,57918;225,74666;6;22;NA;0,85684;12,46968;0,96461;NA;NA;NA;NA;NA;367928,63;5799131,89
"5642";15763;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";54,58;NA;8,68427;16,88011;8,30798;166,59872;6;23;NA;0,70336;7,61502;2,30417;NA;NA;NA;NA;NA;369428,63;5799131,89
"5643";15764;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";39,58;NA;0,20878;5,26683;3,50758;89,78126;6;23;NA;0,82863;10,63418;2,31652;NA;NA;NA;NA;NA;370928,63;5799131,89
"5644";15765;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";33,03;0,2809;1,39571;0,58807;0,5885;228,28983;5;2;2;0,9718;21,37662;0,95072;5;3;4;12,45891;NA;372428,63;5799131,89
"5645";15766;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";34,03;NA;0,47067;0,07219;0,07209;355,92316;2;2;2;0,96708;17,91214;0,58828;2;0;1;0,53594;NA;373928,63;5799131,89
"5646";15767;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Nuthe-Notte-Niederung";"Potsdam-Mittelmark";35,44;NA;4,99237;0,42113;0,39676;209,65135;2;2;2;0,95518;16,60148;0,63033;3;0;1;0,76076;NA;375428,63;5799131,89
"5647";15589;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";65,51;NA;-9,90744;9,14001;2,93449;160,02388;1;22;NA;0,84116;9,99946;0,98227;NA;NA;NA;NA;NA;355928,63;5800631,89
"5648";15590;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";60,23;NA;-3,76249;13,23204;2,73084;50,0318;1;22;NA;0,8036;8,58466;1,12705;5;1;1;1,05151;NA;357428,63;5800631,89
"5649";15591;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";48,57;NA;11,54594;9,57176;9,0269;286,04364;6;23;NA;0,74369;6,61346;6,72702;NA;NA;NA;NA;NA;358928,63;5800631,89
"5650";15592;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";NA;29,37;1,78498;-2,37624;0,05638;0,04002;178,52318;5;2;2;0,98203;20,42132;0,02072;NA;NA;NA;NA;NA;360428,63;5800631,89
"5651";15593;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";35,88;NA;1,6805;5,91948;2,21634;278,93909;6;23;NA;0,79902;10,60548;2,74102;NA;NA;NA;NA;NA;361928,63;5800631,89
"5652";15594;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";NA;30,53;1,4645;-3,5963;0,01395;0,01289;232,11719;5;2;2;0,9771;19,146;0,02716;NA;NA;NA;NA;NA;363428,63;5800631,89
"5653";15595;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";62,53;NA;-5,04323;21,75465;6,19419;189,92857;1;22;NA;0,7789;11,23368;0,18203;NA;NA;NA;NA;NA;364928,63;5800631,89
"5654";15754;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";67,65;NA;3,07513;17,37108;4,049;173,37419;1;22;NA;0,78976;9,96328;3,6949;NA;NA;NA;NA;NA;355928,63;5799131,89
"5655";15755;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";40,53;NA;-19,86463;3,16041;2,72381;338,18832;6;22;NA;0,86183;10,62159;0,70676;NA;NA;NA;NA;NA;357428,63;5799131,89
"5656";15756;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";29,55;1,96093;1,83014;0,25551;0,25066;58,29426;5;2;2;0,95918;16,95492;1,26996;NA;NA;NA;NA;NA;358928,63;5799131,89
"5657";15757;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";NA;29,39;2,23564;NA;0,00134;0,00121;-1;5;2;2;0,98111;19,95178;0;NA;NA;NA;NA;NA;360428,63;5799131,89
"5658";15758;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";49,13;NA;5,09753;13,58632;13,49854;158,48083;6;23;NA;0,73617;5,05997;2,73269;NA;NA;NA;NA;NA;361928,63;5799131,89
"5659";15759;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";63,08;NA;-9,22676;24,41496;18,27754;118,76882;1;22;NA;0,74832;10,3336;0,59223;NA;NA;NA;NA;NA;363428,63;5799131,89
"5660";15760;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Beelitzer Heide";"Potsdam-Mittelmark";52,98;NA;2,16535;5,84529;2,19134;75,50067;6;22;NA;0,83614;11,03364;0,82676;NA;NA;NA;NA;NA;364928,63;5799131,89
"5661";15582;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";30,88;0,56631;-0,64038;0,37891;0,27884;56,73006;5;2;2;0,94246;16,45778;1,24216;1;1;1;0,81331;NA;345428,63;5800631,89
"5662";15583;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";34,48;NA;4,29965;2,00199;1,98795;220,8598;2;2;2;0,91578;14,56266;0,3527;NA;NA;NA;NA;NA;346928,63;5800631,89
"5663";15584;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";36,14;NA;-1,29146;1,18944;0,07124;204,66046;2;2;2;0,93847;14,72908;0,50871;NA;NA;NA;NA;NA;348428,63;5800631,89
"5664";15585;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";37,15;NA;1,04435;1,24359;0,68061;258,61395;6;20;1;0,89591;12,49681;1,20589;NA;NA;NA;NA;NA;349928,63;5800631,89
"5665";15586;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";49,1;NA;1,41174;3,24483;1,27584;4,82521;6;22;NA;0,8799;11,89289;0,95117;3;0;1;0,60021;NA;351428,63;5800631,89
"5666";15587;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";64,78;NA;29,12219;10,57492;9,39851;346,77081;6;4;4;0,74616;7,29788;1,10839;NA;NA;NA;NA;NA;352928,63;5800631,89
"5667";15588;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";66,74;NA;5,90696;6,47294;2,73423;78,09227;1;22;NA;0,85657;10,69185;1,31691;4;1;1;1,26889;NA;354428,63;5800631,89
"5668";15747;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";50,68;NA;2,56302;18,59437;15,29303;142,56546;1;23;NA;0,70184;5,95417;5,77186;3;4;2;4,14437;NA;345428,63;5799131,89
"5669";15748;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";36,64;NA;-10,69906;3,97582;1,76811;338,92154;2;2;2;0,89912;15,96738;0,20942;NA;NA;NA;NA;NA;346928,63;5799131,89
"5670";15749;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";33,86;1,06637;-33,06802;NA;NA;180,79796;5;2;2;0,97966;19,63915;0,03128;NA;NA;NA;NA;NA;348428,63;5799131,89
"5671";15750;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Brandenburg-Potsdamer Havelgebiet";"Potsdam-Mittelmark";37,03;NA;-0,38011;1,00053;1,18883;61,64532;2;2;2;0,94671;16,91182;0,6228;NA;NA;NA;NA;NA;349928,63;5799131,89
"5672";15751;"GG alle 1500m";"MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN";"Lehniner Land";"Potsdam-Mittelmark";40,74;0,64054;-6,27483;0,11415;0,17117;327,48245;5;2;2;0,87411;8,99895;2,1684;NA;NA;NA;NA;NA;351428,63;5799131,89
